Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category,FullName,User ID
301087,Denise,Hall,F,28/10/1969,91.4,2024-12-28,"White, Bell and Miller",Restaurant,Kelsey Ibarra,USER__107
324790,Sheila,Hayden,M,19/10/2004,876.47,2024-11-14,"Tran, Chandler and Hernandez",Electronics,Carrie Nguyen,USER__191
660279,Denise,Moses,M,19/10/2005,14.67,2024-10-07,Meyers Inc,Cosmetic,Betty Charles,USER__186
703466,Amy,Murphy,F,23/10/1990,860.67,2025-01-03,Hopkins-Beasley,Electronics,Travis Reed,USER__148
329653,David,Morris,M,2/11/1950,412.09,2024-12-17,Sanchez Group,Market,Michael Paul,USER__110
885856,Amy,Jones,F,24/10/1987,2337.1,2024-11-09,"Jones, Dixon and Williams",Travel,Sarah Mann,USER__112
754302,Jennifer,Johnson,M,1/11/1953,44.81,2024-12-10,"Blair, Melendez and Robinson",Cosmetic,Bianca Bell,USER__113
51420,April,Jenkins,F,26/10/1976,240.36,2024-11-13,"Peters, Ramirez and Willis",Market,Michael Reid,USER__174
943623,Thomas,Rios,F,26/10/1977,737.82,2024-09-05,Winters PLC,Travel,Anita Ramirez,USER__187
796288,John,Bauer,M,20/10/2001,289.89,2024-12-07,Jones-Wilson,Electronics,Ashley Smith,USER__043
426263,Kyle,Craig,F,27/10/1972,27.78,2024-12-13,Mckinney-Henderson,Cosmetic,Deborah Leonard,USER__115
424038,Cheryl,Hubbard,M,24/10/1984,445.65,2024-09-20,Mcbride Ltd,Market,Joseph Jones,USER__047
793477,Paul,Stanley,M,1/11/1953,74.47,2024-10-18,"Lewis, Webb and Murphy",Restaurant,Joseph Torres,USER__117
659041,Marie,Johnson,F,27/10/1972,188.53,2024-09-20,Massey-Young,Cosmetic,Denise Mathews,USER__152
902538,Cynthia,Davis,M,1/11/1953,1717.28,2024-10-18,Booth-Mitchell,Travel,Kristin Richardson,USER__118
930675,Aaron,Tran,M,24/10/1987,169.0,2024-09-29,Young-Rivera,Cosmetic,Mark Anderson,USER__051
801676,Jade,Evans,,28/10/1968,230.82,2024-12-22,Sullivan-Harvey,Clothing,James Parker,USER__053
434144,Kenneth,Knapp,M,30/10/1963,221.08,2024-11-12,"Vance, Simmons and Wilson",Clothing,Rebecca Lopez,USER__054
951964,Shawn,Nguyen,F,22/10/1993,199.71,2024-11-16,Mitchell Ltd,Clothing,Cameron Nielsen,USER__055
171231,Christopher,Cardenas,F,30/10/1960,183.54,2024-12-07,Ward-Collins,Cosmetic,Donald Glass,USER__119
385355,Calvin,Sweeney,F,30/10/1963,96.07,2024-10-26,"Mason, Robertson and Baker",Restaurant,John Davis,USER__057
155789,Tracey,Maldonado,F,1/11/1953,142.09,2024-11-26,"Kramer, Combs and Green",Market,Ashley Campbell,USER__176
377578,Thomas,Davidson,,29/10/1964,405.23,2024-12-17,Scott LLC,Market,Gwendolyn Wiley,USER__200
687971,Carl,Christensen,,30/10/1962,174.06,2024-10-19,Obrien-Bennett,Clothing,Sean Reilly,USER__121
936150,Karen,Peterson,F,20/10/2001,98.71,2024-12-01,Mendez-Jones,Restaurant,Tina Lucas,USER__062
822372,Dennis,Hunt,F,2/11/1950,49.28,2024-11-26,Allen-Morris,Restaurant,Matthew Moody,USER__122
756946,Evan,Martin,,20/10/2000,469.14,2024-10-08,Warner PLC,Electronics,Paul Potter,USER__063
749223,Brent,Gonzalez,M,29/10/1965,554.93,2024-10-13,Jones Inc,Electronics,Kevin Hensley,USER__064
895824,Kathryn,Martinez,F,29/10/1965,659.13,2024-11-06,"Quinn, Burch and Orr",Electronics,Kimberly Gonzalez,USER__067
801564,Kimberly,Ross,F,28/10/1969,11.85,2024-09-12,"Snyder, Clark and Ross",Restaurant,Barbara Collins,USER__068
468826,Jessica,Reyes,F,23/10/1989,82.4,2024-09-03,"Brooks, Rivera and Hancock",Clothing,Jacqueline Gordon,USER__160
480762,Gordon,Parsons,M,31/10/1958,92.8,2024-11-14,Adams LLC,Clothing,David Barber,USER__161
133855,Jared,Stephens,M,24/10/1986,613.61,2024-12-02,Craig-Green,Electronics,Jennifer Villegas,USER__069
544960,Regina,Williams,M,2/11/1951,39.68,2024-11-20,Baker Group,Cosmetic,Franklin Mason,USER__070
203459,Harold,Oconnor,,21/10/1999,2140.23,2024-09-09,"Warren, Thomas and Perez",Travel,Sean Rodriguez,USER__001
978337,Tiffany,Meyers,,2/11/1949,26.45,2024-09-21,"Patterson, Christensen and Steele",Cosmetic,Jacob Williams,USER__125
771628,Kimberly,Smith,F,30/10/1960,94.38,2024-09-07,"Burke, Anderson and Tyler",Restaurant,Crystal Knapp,USER__072
212187,Patricia,Sloan,F,26/10/1977,430.58,2024-10-29,Santos-Dennis,Market,Monica Bartlett,USER__162
865296,Katherine,Harvey,M,20/10/2000,39.59,2024-10-21,Jacobson Inc,Restaurant,Thomas Shaw,USER__126
8759,Joshua,Abbott,,2/11/1950,72.27,2024-12-01,Reynolds Group,Restaurant,Kelsey Pena,USER__003
109964,Larry,Cross,M,23/10/1989,588.66,2024-11-16,"Brown, Sanchez and Moody",Electronics,Alexander Richardson,USER__005
382355,John,Green,M,23/10/1991,66.58,2024-11-18,Harmon LLC,Restaurant,Kimberly Ball,USER__006
691683,Aaron,Morrow,F,25/10/1982,456.1,2024-11-16,Williams-Hamilton,Market,Hunter Peters,USER__073
966101,Jason,Wall,F,1/11/1954,119.72,2024-11-27,Walsh and Sons,Cosmetic,Christopher Harris,USER__127
568783,Lisa,Daugherty,,24/10/1984,142.85,2024-12-24,"Crawford, Ramirez and Cobb",Clothing,Elizabeth Barnes,USER__074
953974,Erika,Stewart,F,27/10/1974,390.2,2024-10-05,Bowen Group,Market,Chad Reese,USER__128
686643,David,Jackson,M,28/10/1969,1190.7,2024-10-11,"Hughes, Patterson and Burke",Travel,Michelle Holden,USER__180
20776,Jeremiah,Hogan,M,27/10/1972,96.55,2024-10-13,George Inc,Market,Steven Smith,USER__163
954621,Jonathan,Soto,F,19/10/2004,240.0,2024-12-16,Mack LLC,Electronics,Daniel Pitts,USER__010
366472,Elizabeth,Bailey,M,20/10/2002,890.42,2024-10-13,"Smith, Colon and Crawford",Electronics,Anthony Miller,USER__181
942575,Angela,Paul,M,27/10/1973,878.91,2025-01-02,Ramos PLC,Electronics,Jessica White,USER__011
434827,Brooke,Hicks,M,2/11/1951,66.42,2024-10-13,Berry Group,Restaurant,Brian Jones,USER__164
537367,Erica,Mitchell,M,28/10/1968,170.87,2024-12-21,"Khan, Park and Mendoza",Clothing,William Contreras,USER__077
382198,Sharon,Watts,F,1/11/1952,61.92,2024-12-29,"Lawrence, Gomez and Garcia",Restaurant,Betty Atkinson,USER__183
322245,Michael,Mason,,22/10/1993,132.29,2025-01-05,Andersen-Robbins,Market,Pamela Nguyen,USER__012
668046,Chad,Allen,F,30/10/1963,2784.15,2024-10-14,Moore-Poole,Travel,Sarah Warner,USER__184
513305,Keith,Davis,,30/10/1960,2982.08,2025-01-06,Elliott PLC,Travel,Amy Mercer,USER__130
914096,Richard,Smith,F,2/11/1949,75.2,2024-11-10,Moore-Meza,Market,Darlene Tucker,USER__014
594588,Damon,Harris,F,26/10/1979,675.44,2025-01-01,Nash-Lucas,Electronics,Hannah Maynard,USER__079
300408,Jaime,Clay,F,23/10/1989,833.38,2024-09-27,Bowman-Jones,Electronics,Emily Mcdaniel,USER__080
77633,James,Gonzalez,M,23/10/1990,91.08,2024-12-02,Taylor-Bennett,Cosmetic,Michael Huang,USER__081
289312,Peter,Walker,F,29/10/1965,329.64,2024-09-11,Walker and Sons,Travel,Dana Hunt,USER__082
986491,Michael,Murphy,F,27/10/1975,91.06,2024-09-06,Johnson Ltd,Cosmetic,Sydney Spencer,USER__185
35884,Joshua,Hays,M,31/10/1957,76.15,2025-01-11,"Davis, Maldonado and Kelly",Restaurant,Anthony Hoffman,USER__195
660402,Carol,Montoya,M,21/10/1996,289.4,2024-09-02,Mason-Fletcher,Clothing,Michelle Kim,USER__021
374400,Brandi,Mccoy,M,1/11/1955,193.97,2024-10-21,"Chen, Jones and Davidson",Clothing,Justin Mathews,USER__085
638636,Andrew,Jimenez,F,30/10/1962,29.95,2024-11-01,Walker Group,Cosmetic,Sabrina White,USER__023
636751,Hannah,Gentry,F,25/10/1981,265.58,2024-12-30,Houston PLC,Clothing,Joseph Meadows,USER__088
491652,Timothy,Haley,F,28/10/1971,148.95,2024-10-02,Johnson Inc,Electronics,Juan Kelly,USER__089
807970,Rachel,Adams,F,31/10/1956,139.67,2024-10-03,Mills LLC,Clothing,Martha Gonzales,USER__091
167748,Cassandra,Moore,M,24/10/1984,97.58,2025-01-03,Reilly-Davidson,Clothing,Alejandro Reed,USER__167
509129,Michael,Pena,,30/10/1962,197.68,2024-09-14,"Burke, Myers and Alexander",Clothing,Michael Hines,USER__027
612369,Adam,Faulkner,,29/10/1965,542.99,2024-11-07,Mueller-Smith,Travel,Nicholas Jones,USER__093
374184,Paul,Singh,M,28/10/1971,462.14,2024-11-03,"Wilson, May and Cortez",Market,Christy Ramos,USER__030
32472,Phillip,Caldwell,,22/10/1992,862.95,2024-09-28,"Miller, Morales and Mcclure",Electronics,Jamie Collier,USER__135
480804,Mckenzie,Cole,M,20/10/2000,370.1,2024-11-07,Fleming-Hamilton,Market,Holly Jackson,USER__136
904309,Ronald,Green,M,30/10/1962,267.7,2024-12-04,"Arroyo, Cuevas and Harris",Clothing,Kimberly Klein,USER__137
648032,Robin,Curtis,M,29/10/1964,141.83,2024-12-23,Tucker Group,Market,Fernando Oliver,USER__032
177045,Andrew,Berger,F,30/10/1963,160.98,2024-10-03,Estes-Huff,Market,Margaret Carter,USER__095
447263,Amy,Boyer,,21/10/1997,75.9,2024-09-12,Mendez-Torres,Restaurant,Courtney Johnson,USER__098
674965,Mark,Miller,,30/10/1962,101.76,2024-12-28,"Boyd, Frey and Lloyd",Travel,Joy Padilla,USER__099
331266,Alexandra,Miranda,F,1/11/1953,456.8,2024-10-22,"Hanson, Johnson and Booth",Travel,Andrew Armstrong,USER__033
462592,Ashley,Brennan,M,1/11/1954,88.97,2024-09-04,"Cohen, Murphy and Klein",Restaurant,Anthony Arnold,USER__139
988153,Kellie,Huber,M,30/10/1962,20.81,2024-11-17,Ross and Sons,Restaurant,Nicole Peterson,USER__171
644842,Sophia,Perry,M,29/10/1966,92.11,2024-11-15,"Sanford, Morrison and Wyatt",Cosmetic,Stephanie Miller,USER__172
633302,Charles,Murray,M,27/10/1972,556.43,2024-12-04,Case-Smith,Travel,Derek Thompson,USER__140
572695,Beth,Lee,M,31/10/1959,135.39,2024-09-07,"Wyatt, Newman and Stanley",Electronics,Jesse Clark,USER__142
549275,Brittany,Rodriguez,M,22/10/1993,406.9,2025-01-03,Ramos-Little,Travel,Rebecca Gamble,USER__143
126382,William,Padilla,M,21/10/1997,97.8,2024-10-21,"Pennington, Diaz and Banks",Restaurant,Andres Mckinney,USER__145
703558,Olivia,Johnson,F,25/10/1981,112.45,2024-12-12,Vargas-Walters,Electronics,Alexander Li,USER__034
161045,Karen,Johnston,F,23/10/1989,124.34,2024-11-10,Daniels LLC,Market,Lindsay Thompson,USER__102
826563,Melissa,Hurst,,30/10/1962,510.97,2025-01-01,Jordan-Cervantes,Electronics,Raymond Ayala,USER__035
319821,Frank,Wilson,F,1/11/1954,32.07,2024-11-19,"Perez, Porter and Coleman",Cosmetic,Michele Anderson,USER__036
91545,Donna,Ward,,27/10/1972,1123.44,2024-11-30,Beasley Group,Travel,Patricia Jordan,USER__037
779579,Ronald,Blevins,M,2/11/1951,323.05,2024-11-02,Jones Group,Electronics,Jennifer Tapia,USER__147
674912,Stephanie,Brown,M,31/10/1959,437.77,2024-12-22,Dougherty Group,Market,Elizabeth Johnson,USER__104
521390,Kyle,Liu,F,25/10/1981,210.22,2024-09-06,Taylor PLC,Market,Christopher Lewis,USER__105
63405,Wendy,Johnson,M,1/11/1953,310.61,2024-11-16,"Paul, Holmes and Glenn",Electronics,Michael Williams,USER__040
277387,Ronald,Gross,M,28/10/1970,691.82,2024-10-08,Adams LLC,Electronics,Joseph Powell,USER__106
545301,Julia,Dennis,M,27/10/1975,83.04,2024-09-03,Gonzales-Larson,Market,Betty Charles,USER__186
725067,Steven,Rios,M,28/10/1970,264.37,2024-09-23,Knapp Inc,Electronics,Shannon Ruiz,USER__109
334579,Amanda,Archer,F,29/10/1965,503.31,2024-12-23,Harris-Khan,Electronics,Carolyn Brown,USER__041
587626,Kimberly,Smith,F,27/10/1974,147.24,2025-01-08,Miller-Anderson,Market,Michael Paul,USER__110
859782,Ryan,Mckee,F,24/10/1985,6.62,2024-12-07,"Klein, Frost and Noble",Market,Selena Lewis,USER__150
96433,Gregory,Jackson,M,21/10/1996,57.51,2024-12-31,Anderson-Reynolds,Restaurant,Sarah Mann,USER__112
565591,Brandi,Hurley,M,25/10/1981,86.62,2024-10-13,"Cruz, Drake and Gibson",Restaurant,Brenda Haas,USER__114
357291,Nicole,Williams,M,1/11/1955,180.96,2024-11-13,"Marks, Kerr and Morris",Market,Scott Chase,USER__045
957938,Chad,Thompson,F,19/10/2004,48.87,2024-09-20,Miller Inc,Restaurant,Erika Vazquez,USER__046
934827,Christian,Green,M,30/10/1961,441.78,2024-12-09,Hale-Hughes,Electronics,Patrick Knight,USER__116
993958,Katrina,Mitchell,F,23/10/1988,234.06,2024-11-04,Edwards-Brooks,Market,Joseph Torres,USER__117
615183,Jennifer,Martin,M,31/10/1956,50.57,2024-10-08,Johns PLC,Cosmetic,Michael Yang,USER__049
380300,Daniel,Wolfe,M,24/10/1984,510.83,2024-11-08,Newton-West,Electronics,Madison Liu,USER__153
741477,Jeffrey,Stokes,M,26/10/1978,33.77,2024-12-11,Cobb Group,Restaurant,Kyle Wade,USER__154
482473,Alex,Griffin,M,21/10/1999,246.39,2024-11-22,"Moore, Moore and Torres",Market,Rebecca Lopez,USER__054
678183,Lance,Roberts,,28/10/1969,120.36,2024-12-10,"Shields, Miller and Simmons",Clothing,Christopher Campbell,USER__155
701339,Scott,Vargas,F,21/10/1996,431.87,2024-10-30,Hammond PLC,Market,Cameron Nielsen,USER__055
614367,Timothy,Richardson,F,1/11/1953,34.51,2024-09-30,Brown Ltd,Clothing,Roger Riley,USER__058
810547,Natalie,Blevins,M,19/10/2004,199.32,2024-12-20,Wilson Group,Cosmetic,Jason Jones,USER__059
480351,Jon,Wolf,M,29/10/1967,42.19,2024-11-09,"Barr, Evans and Williams",Restaurant,Gwendolyn Wiley,USER__200
117828,Amanda,Schmidt,M,31/10/1956,487.61,2024-09-12,Watkins Ltd,Electronics,Kayla Holt,USER__177
65107,Diane,Tyler,F,29/10/1966,1057.7,2024-12-01,Smith LLC,Travel,Melissa Turner,USER__061
966753,Carly,Dixon,,31/10/1957,72.7,2024-10-06,Porter PLC,Restaurant,Anthony Armstrong,USER__157
866694,John,Hodge,M,22/10/1995,461.81,2025-01-11,Davis Ltd,Electronics,Joan Marquez,USER__188
419727,Corey,Kane,,27/10/1974,2510.13,2024-10-24,"Mcintyre, Miller and Brandt",Travel,Jacqueline Gonzalez,USER__123
990787,Jennifer,Mckinney,M,24/10/1985,15.77,2024-11-20,Mccarthy-Skinner,Restaurant,Erin Baker,USER__066
91715,Edward,Gonzalez,M,24/10/1987,196.56,2024-09-16,"Allen, Dunn and Hayes",Market,Barbara Collins,USER__068
297065,Holly,Cobb,M,23/10/1991,245.01,2024-11-01,Kemp Inc,Market,Kelly Bush,USER__158
456139,Gary,Butler,F,26/10/1977,376.79,2024-12-23,"Gamble, Simmons and Parks",Market,Amy Davis,USER__159
36998,Dawn,Leon,M,24/10/1985,63.34,2024-09-15,"Chandler, Turner and Thompson",Restaurant,Jacqueline Gordon,USER__160
511642,Bethany,Price,M,25/10/1983,194.6,2024-09-01,"Pham, Carlson and Ryan",Clothing,Sean Rodriguez,USER__001
163032,Melissa,Simmons,M,20/10/2003,360.4,2024-09-02,"Ponce, Berger and Chan",Market,Michelle Phelps,USER__071
70882,Timothy,Haas,F,28/10/1969,305.82,2024-10-25,Young Ltd,Electronics,Jacob Williams,USER__125
232784,Jeffrey,Luna,F,31/10/1956,511.59,2024-12-19,"Hartman, Cook and Novak",Electronics,Denise Porter,USER__004
574410,Emma,Martin,F,27/10/1972,2384.77,2024-11-21,Mcintosh and Sons,Travel,Hunter Peters,USER__073
196834,Lydia,Clark,M,26/10/1976,71.68,2024-09-12,Estrada PLC,Clothing,Julie Russell,USER__007
361224,Kenneth,James,M,2/11/1950,76.3,2024-10-02,Compton Inc,Restaurant,Amy Pierce,USER__009
165684,Danny,Russell,M,30/10/1960,718.9,2024-11-27,Santiago-Hernandez,Electronics,Michelle Holden,USER__180
443173,Erin,Mckenzie,M,25/10/1983,356.56,2024-11-09,Buchanan-Cohen,Market,Steven Smith,USER__163
336973,Ashley,Fritz,F,2/11/1951,77.17,2024-11-11,"Collins, Torres and Jordan",Cosmetic,Robert Rice,USER__129
597164,Joseph,Rowe,M,22/10/1994,438.6,2024-10-02,Bell Inc,Market,William Contreras,USER__077
122371,Lisa,Owens,F,25/10/1981,370.86,2024-11-30,"Lawrence, Reyes and Holloway",Travel,Betty Atkinson,USER__183
85610,Charles,Watson,M,20/10/2003,639.23,2024-10-10,Owens-Wilson,Electronics,Pamela Nguyen,USER__012
985331,Veronica,Lewis,M,27/10/1972,644.68,2024-12-03,Ortiz Inc,Electronics,Manuel Robinson,USER__190
486925,Thomas,Phillips,M,30/10/1960,255.78,2024-09-22,Faulkner-Davis,Clothing,Benjamin Rice,USER__131
694388,Frank,Barnes,,19/10/2004,42.46,2024-12-28,Franklin-Wilkins,Restaurant,Jason Johnson,USER__015
3182,William,Mcbride,F,24/10/1984,373.43,2024-09-21,"Reilly, Jarvis and Reed",Market,Emily Mcdaniel,USER__080
445204,Crystal,Espinoza,F,24/10/1986,226.41,2024-09-05,Stewart LLC,Clothing,Kevin Harris,USER__017
858920,Linda,Taylor,M,31/10/1956,31.19,2024-11-04,Fletcher-Mitchell,Restaurant,Michael Huang,USER__081
723555,Ronnie,Golden,M,29/10/1964,444.14,2024-09-03,Estrada PLC,Market,Lisa Ross,USER__019
750269,Tonya,Rivera,F,1/11/1953,549.75,2024-12-16,Wilson PLC,Electronics,Michelle Kim,USER__021
915778,Luke,West,F,22/10/1992,53.7,2024-09-10,"Novak, Dodson and Scott",Market,Matthew Aguilar,USER__133
604330,Jessica,Howell,,20/10/2002,35.11,2024-10-06,"Scott, Freeman and Mitchell",Cosmetic,Justin Mathews,USER__085
695517,Joseph,Boyd,F,26/10/1979,171.35,2025-01-05,Alexander Group,Cosmetic,Sabrina White,USER__023
878057,Brady,Miller,F,21/10/1999,56.91,2024-09-16,Young and Sons,Clothing,Juan Kelly,USER__089
703076,Ivan,Powers,M,27/10/1972,304.23,2024-09-06,"Leblanc, Garza and Edwards",Market,Christina Ellis,USER__090
304195,Michelle,Clayton,M,26/10/1977,799.83,2024-11-23,"Collins, Ibarra and Smith",Electronics,John Woods,USER__026
102236,Allen,Mays,M,31/10/1956,87.56,2024-10-14,Henderson-Ford,Restaurant,Jennifer Quinn,USER__029
271869,Jennifer,Wiley,M,25/10/1982,229.98,2024-10-07,"Rowland, Herring and Fisher",Market,Douglas Martin,USER__031
830549,Mary,Gilbert,M,31/10/1956,41.17,2024-09-01,Yoder and Sons,Restaurant,Margaret Carter,USER__095
392232,Joshua,Stewart,F,24/10/1987,104.81,2024-12-15,"Frazier, Powell and Lewis",Market,Charles Glover,USER__096
718547,Jessica,Williams,M,22/10/1994,106.55,2024-12-20,Parks and Sons,Clothing,Courtney Johnson,USER__098
357290,Mark,Molina,F,29/10/1965,122.86,2025-01-03,Gentry-Baxter,Market,Joy Padilla,USER__099
718891,Dalton,Moody,M,22/10/1995,510.28,2024-09-12,Gonzalez PLC,Electronics,Carol Wilson,USER__138
395081,William,Hickman,M,29/10/1966,67.27,2024-10-26,"Elliott, Cruz and Patton",Restaurant,Lawrence Williams,USER__100
603396,April,Guerrero,M,27/10/1975,45.53,2024-12-17,Holland-Hurley,Restaurant,Anthony Arnold,USER__139
867864,Carla,Young,M,31/10/1957,444.04,2024-10-18,Vaughan Group,Market,Nicole Peterson,USER__171
238884,Tyler,Monroe,F,2/11/1951,154.18,2024-12-04,Dunn-Montgomery,Electronics,Stephanie Miller,USER__172
198773,Russell,Lin,,22/10/1994,1187.02,2024-09-27,Stein and Sons,Travel,Derek Thompson,USER__140
666345,Collin,Lewis,F,2/11/1951,184.8,2024-12-17,Roberson-Saunders,Clothing,Hector Saunders,USER__141
634189,Jacob,Stone,,30/10/1961,69.7,2024-09-17,Anthony PLC,Restaurant,Alexander Li,USER__034
949439,Tyler,Murray,M,24/10/1984,184.23,2024-11-21,Fuller-Stewart,Clothing,Lindsay Thompson,USER__102
913740,Drew,Bradley,F,1/11/1952,83.83,2024-09-22,Orozco-Rodriguez,Clothing,Samuel Cabrera,USER__146
484954,David,Baker,M,21/10/1999,364.42,2024-10-27,Grant Ltd,Market,Elizabeth Johnson,USER__104
196400,Tricia,Rivera,F,27/10/1972,62.39,2024-11-25,"Patterson, Ramsey and Lindsey",Electronics,Stephanie Tran,USER__038
792621,Victoria,Hale,,20/10/2003,49.22,2024-11-10,Mendoza-Parker,Cosmetic,Joseph Powell,USER__106
968321,Michele,Howard,,21/10/1998,1813.83,2024-10-20,Mooney-Campbell,Travel,William Willis,USER__108
978111,Matthew,Ross,F,31/10/1958,398.92,2024-12-19,"Garcia, Stokes and Becker",Electronics,Travis Reed,USER__148
236644,Tammy,Jones,M,24/10/1984,224.51,2024-09-11,"Owens, Marks and Mccormick",Electronics,Michael Paul,USER__110
889168,Donna,Morton,M,30/10/1960,484.1,2025-01-11,Walters-Ryan,Market,Selena Lewis,USER__150
575795,Eric,Haynes,M,23/10/1990,39.46,2024-09-06,"Davis, Moss and Bender",Restaurant,Sarah Mann,USER__112
193879,Jeffrey,Bryant,M,21/10/1996,238.22,2024-12-16,Coleman-Sims,Market,Ashley Smith,USER__043
493016,Cynthia,Lambert,M,22/10/1995,94.15,2024-12-07,Mills Inc,Restaurant,Scott Chase,USER__045
503710,Megan,Wong,M,27/10/1975,1952.77,2024-09-15,Foster-Jones,Travel,Erika Vazquez,USER__046
228893,Beth,Turner,F,21/10/1999,222.51,2024-09-09,Chambers Group,Market,Joseph Jones,USER__047
770085,Jose,Wilson,M,28/10/1971,574.83,2025-01-07,Clarke-Parks,Electronics,Shannon Duke,USER__048
869824,Karen,Jacobs,M,24/10/1987,481.69,2024-09-08,Diaz Ltd,Market,Joseph Torres,USER__117
28151,Michael,Baker,F,30/10/1963,106.45,2024-09-11,Bell-Townsend,Market,Michael Yang,USER__049
40426,Jordan,Andrews,F,27/10/1972,88.09,2024-11-05,Ramirez-Bridges,Clothing,Kristin Richardson,USER__118
105301,Michael,Moore,F,22/10/1992,188.4,2024-11-03,"Wilson, Hill and Vasquez",Clothing,Sherri Rich,USER__198
900910,Nathan,Sims,M,2/11/1951,79.16,2024-12-15,Patrick-Thomas,Clothing,Christopher Reynolds,USER__156
959804,Kathleen,Buck,,31/10/1958,64.45,2024-09-05,"Smith, Taylor and Romero",Restaurant,Roger Riley,USER__058
445615,Sarah,Bradley,F,25/10/1982,184.67,2024-09-06,Dillon-Robinson,Clothing,Richard Williams,USER__060
498585,Brittany,Douglas,F,23/10/1990,109.58,2024-09-02,"Aguilar, Fletcher and Dodson",Clothing,Kathy Maldonado,USER__120
731403,Jeffrey,Hunt,F,22/10/1995,475.51,2024-10-13,Carter-Mcdonald,Market,Sean Reilly,USER__121
658989,Megan,Parker,F,19/10/2005,10.09,2025-01-10,Spears-Schneider,Restaurant,Anthony Armstrong,USER__157
869561,Courtney,Schmidt,M,19/10/2004,71.22,2024-12-04,Schaefer and Sons,Restaurant,Richard Lowery,USER__178
320105,Christian,Johnson,F,29/10/1964,163.99,2024-12-26,"Patel, Cisneros and Williams",Cosmetic,Joan Marquez,USER__188
479520,Andrew,Singh,M,27/10/1973,64.94,2024-12-25,Ware LLC,Restaurant,Jacqueline Gonzalez,USER__123
95544,Charles,James,F,31/10/1959,223.08,2024-10-05,Zimmerman PLC,Clothing,Paul Potter,USER__063
266988,Teresa,Hahn,F,23/10/1988,169.55,2024-09-01,Acevedo-Dickerson,Cosmetic,Kevin Hensley,USER__064
561442,Elizabeth,Miller,M,25/10/1982,139.06,2024-10-21,Baker and Sons,Cosmetic,Erin Baker,USER__066
497113,Erica,Fleming,M,1/11/1955,224.19,2024-10-02,Barr-Frye,Market,Amy Davis,USER__159
479779,Lori,Moore,M,22/10/1994,557.28,2025-01-12,Diaz Inc,Electronics,Linda Pittman,USER__189
523059,Cynthia,Herman,F,26/10/1977,17.46,2024-12-28,Brown-Kelley,Restaurant,Michelle Phelps,USER__071
13054,Jason,Nicholson,M,20/10/2001,103.82,2024-10-03,Gallegos PLC,Market,Jacob Williams,USER__125
699335,Hannah,Mendoza,F,2/11/1949,140.61,2024-12-29,"King, Best and Barnett",Clothing,Monica Bartlett,USER__162
267687,Tyler,Fisher,M,19/10/2004,1905.26,2025-01-08,Reid Inc,Travel,Alexander Richardson,USER__005
311675,Brenda,Moore,F,20/10/2000,198.96,2024-12-08,Cruz and Sons,Market,Julie Russell,USER__007
321346,Mary,George,M,26/10/1976,2090.23,2024-10-22,Booth-Ramirez,Travel,Chad Reese,USER__128
87515,Mark,Jones,,2/11/1951,73.88,2024-11-28,Hansen-Cox,Restaurant,Patrick Price,USER__075
98167,Larry,Wallace,M,20/10/2000,89.67,2024-12-02,"Vargas, Armstrong and Kim",Clothing,Daniel Pitts,USER__010
649021,Wesley,Blair,M,26/10/1979,68.79,2024-09-06,Webb and Sons,Restaurant,Robert Rice,USER__129
535674,Autumn,Santana,F,2/11/1950,75.11,2024-09-17,Flores-Jones,Clothing,Sara Michael,USER__076
389558,Aaron,Dennis,F,2/11/1948,2694.27,2024-11-12,West and Sons,Travel,Anthony Miller,USER__181
172678,Eric,Medina,M,23/10/1989,349.32,2024-12-28,Floyd-Solomon,Market,Jessica White,USER__011
962432,Jennifer,Miller,F,19/10/2005,1579.41,2024-10-17,Henderson-Snyder,Travel,Kimberly Ross,USER__182
43569,David,Brennan,M,29/10/1964,67.1,2024-09-11,"Cowan, Grant and Daniel",Electronics,William Contreras,USER__077
843874,Joshua,Nolan,F,19/10/2004,340.4,2024-10-02,"Graves, Porter and Lewis",Market,Betty Atkinson,USER__183
701035,Robert,Harrison,F,22/10/1994,340.09,2024-09-10,"Hall, Stone and Noble",Market,Sarah Warner,USER__184
919497,Brian,Henson,M,30/10/1960,219.93,2024-11-04,Graham and Sons,Clothing,Amy Mercer,USER__130
255899,Zachary,Harper,M,23/10/1989,258.82,2025-01-03,Washington Group,Clothing,Jason Johnson,USER__015
784377,Christy,Butler,F,2/11/1951,55.3,2024-09-26,Mckee-Rhodes,Cosmetic,Emily Mcdaniel,USER__080
23127,Karen,Lynch,F,25/10/1983,31.92,2024-09-03,Brown-Forbes,Clothing,Brian Mcintyre,USER__083
251207,Jose,Glenn,M,26/10/1978,71.19,2024-09-02,Mason and Sons,Restaurant,Anthony Hoffman,USER__195
921275,Isabella,Curtis,F,24/10/1984,40.77,2024-12-25,Bennett PLC,Clothing,Michelle Kim,USER__021
166798,Nicole,Martin,M,23/10/1990,12.23,2024-10-30,"Wood, Russell and Boyd",Restaurant,Matthew Aguilar,USER__133
982318,Andrew,Williams,F,21/10/1999,103.61,2024-09-10,"Martinez, Bond and Ross",Cosmetic,Tammy Williams,USER__084
916157,Noah,Donovan,M,31/10/1957,288.69,2024-09-30,"Krueger, Ware and Austin",Clothing,Sabrina White,USER__023
